symbol;nazwa
311942;TECHNIK BUDOWY JEDNOSTEK PŁYWAJĄCYCH
311943;TECHNIK GRAFIKI I POLIGRAFII CYFROWEJ
311943;Technik grafiki komputerowej
311944;TECHNIK CERAMIK
311945;TECHNIK BUDOWY I STROJENIA FORTEPIANÓW I PIANIN
311946;TECHNIK STYLISTA
311990;POZOSTALI TECHNICY NAUK FIZYCZNYCH I TECHNICZNYCH GDZIE INDZIEJ NIESKLASYFIKOWANI
312101;OSOBY DOZORU RUCHU W GÓRNICTWIE ODKRYWKOWYM
312102;OSOBY DOZORU RUCHU W GÓRNICTWIE OTWOROWYM
312103;OSOBY DOZORU RUCHU W GÓRNICTWIE PODZIEMNYM
312190;POZOSTAŁE OSOBY DOZORU RUCHU W GÓRNICTWIE
312201;MISTRZ PRODUKCJI W PRZEMYŚLE CHEMICZNYM
312202;MISTRZ PRODUKCJI W PRZEMYŚLE DRZEWNYM
312203;MISTRZ PRODUKCJI W PRZEMYŚLE ELEKTROMASZYNOWYM
312204;MISTRZ PRODUKCJI W PRZEMYŚLE ELEKTRONICZNYM
312205;MISTRZ PRODUKCJI W PRZEMYŚLE FARMACEUTYCZNYM
312206;MISTRZ PRODUKCJI W PRZEMYŚLE METALURGICZNYM
312207;MISTRZ PRODUKCJI W PRZEMYŚLE SAMOCHODOWYM
312208;Mistrz cukierniczy
312208;Mistrz garmażeryjny
312208;MISTRZ PRODUKCJI W PRZEMYŚLE SPOŻYWCZYM
312209;MISTRZ PRODUKCJI W PRZEMYŚLE WŁÓKIENNICZYM
312210;MISTRZ PRODUKCJI W POLIGRAFII
312211;MISTRZ PRODUKCJI W PRZEMYŚLE ODZIEŻOWYM
312290;Mistrz produkcji obuwniczej
312290;Mistrz produkcji odzieżowej
312290;Mistrz zmianowy
312290;POZOSTALI MISTRZOWIE PRODUKCJI W PRZEMYŚLE PRZETWÓRCZYM
312301;Mistrz budownictwa drogowego
312301;MISTRZ PRODUKCJI W BUDOWNICTWIE DROGOWYM
312302;Mistrz budownictwa kolejowego
312302;MISTRZ PRODUKCJI W BUDOWNICTWIE KOLEJOWYM
312303;Mistrz budownictwa mostowego
312303;MISTRZ PRODUKCJI W BUDOWNICTWIE MOSTOWYM
312304;MISTRZ PRODUKCJI W BUDOWNICTWIE OGÓLNYM
312305;Mistrz budownictwa przemysłowego
312305;MISTRZ PRODUKCJI W BUDOWNICTWIE PRZEMYSŁOWYM
312306;Mistrz budownictwa wodnego
312306;MISTRZ PRODUKCJI W BUDOWNICTWIE WODNYM
312390;Mistrz budowlany
312390;POZOSTALI MISTRZOWIE PRODUKCJI W BUDOWNICTWIE
313101;Dyspozytor zmianowy w zakładzie energetyki cieplnej
313101;Dyżurny rozdzielni
313101;Dyżurny ruchu elektrycznego
313101;Dyżurny ruchu turbinowego
313101;ELEKTROENERGETYK ELEKTROWNI CIEPLNYCH
313101;Energetyk cieplny
313102;ELEKTROENERGETYK ELEKTROWNI WODNYCH
313102;Maszynista turbin wodnych
313103;ELEKTROENERGETYK NASTAWNI
313103;Operator nastawni ciepłowniczej
313103;Operator nastawni energetycznych
313104;Cieplikarz
313104;ELEKTROENERGETYK POMIARÓW I ZABEZPIECZEŃ
313104;Kontroler urządzeń pomiarowych
313104;Kontroler urządzeń zabezpieczających
313104;Pomiarowy urządzeń energetycznych
313105;MASZYNISTA AGREGATÓW PRĄDOTWÓRCZYCH
313105;Maszynista elektrowni polowej
313106;MASZYNISTA TURBOZESPOŁU PAROWEGO
313106;Maszynista urządzeń ciepłowniczych i turbin parowych
313106;Operator turbozespołu parowego
313107;MASZYNISTA TURBOZESPOŁU WODNEGO
313107;Operator turbozespołu wodnego
313108;Maszynista urządzeń cieplnych
313108;MASZYNISTA URZĄDZEŃ CIEPŁOWNICZYCH ELEKTROWNI
313108;Operator urządzeń ciepłowniczych
313109;Maszynista urządzeń nawilżająco ogrzewczych
313109;MASZYNISTA URZĄDZEŃ POMOCNICZYCH ELEKTROWNI
313110;Energetyk obchodowy bloku
313110;OBCHODOWY BLOKU
313110;Obchodowy kotła
313110;Obchodowy kotłów energetycznych
313110;Obchodowy turbin parowych
313110;Obchodowy turbiny
313110;Obchodowy turbozespołu
313190;Elektroenergetyk zakładowy
313190;Maszynista maszyn energetycznych
313190;Maszynista urządzeń energetycznych
313190;Maszynista wymiennikowni
313190;Obchodowy sieci zewnętrznych
313190;Obchodowy składowiska
313190;Obchodowy ujęcia i zrzutu wody obiegowej
313190;Obchodowy urządzeń pomocniczych elektrowni
313190;POZOSTALI OPERATORZY URZĄDZEŃ ENERGETYCZNYCH
313201;OPERATOR APARATURY DO PRZETWARZANIA ODPADÓW NIEBEZPIECZNYCH
313201;Operator urządzeń utylizacyjnych
313201;Palacz w kotłowni utylizacyjnej
313202;Aparatowy chłodzenia
313202;Aparatowy maszyn chłodniczych
313202;Aparatowy układu chłodniczego
313202;Aparatowy urządzeń chłodniczych
313202;MASZYNISTA CHŁODNI
313202;Maszynista stacji redukcyjno schładzających
313202;Maszynista urządzeń chłodniczych
313202;Operator chłodni
313202;Operator generatora lodu sztucznego
313202;Operator urządzeń chłodniczych
313202;Operator urządzeń chłodzących
313203;Maszynista agregatowni
313203;Maszynista kompresora
313203;Maszynista przetłaczalni gazów
313203;Maszynista sprężarek i dmuchaw
313203;MASZYNISTA SPRĘŻAREK
313203;Maszynista stacji sprężarek
313203;Maszynista stacji zgazowania tlenu ciekłego
313203;Maszynista turbosprężarki
313203;Operator sprężania gazu
313203;Operator sprężarek powietrza
313203;Operator sprężarki
313203;Operator turbosprężarki
313203;Sprężarkowy
313203;Turbosprężarkowy
313204;Dyżurny wentylatorów w kopalni
313204;Maszynista dmuchaw w kopalni
313204;Maszynista turbodmuchawy w kopalni
313204;MASZYNISTA WENTYLATORÓW W KOPALNI
313204;Operator wentylatora w kopalni
313204;Turbodmuchawowy w kopalni
313204;Wentylatorowy w kopalni
313205;Aparatowy pomp
313205;Dyżurny pompowni
313205;Dyżurny stacji pomp
313205;Hydroforowy
313205;Maszynista agregatu pompowego
313205;Maszynista hydroforowni
313205;Maszynista pomp
313205;Maszynista pomp wodociągowych
313205;Maszynista pomp zasilających
313205;Maszynista pompowni
313205;Maszynista stacji hydroforów
313205;Maszynista stacji pomp wodociągowych
313205;Maszynista urządzeń przetłaczających wodę
313205;Maszynista w hali pomp
313205;Maszynista w stacji pomp
313205;OPERATOR (MASZYNISTA) STACJI POMP
313205;Operator automatu pompowego
313205;Operator elektrodehydratorów
313205;Operator maszynista stacji pomp
313205;Operator pompowni
313205;Operator pompowni hydrozwałowania
313205;Operator ujęcia wody przemysłowej
313205;Sterowniczy pomp hydraulicznych wysokiego ciśnienia
313206;Aparatowy elektrofiltrów spalarni
313206;Aparatowy spalarni odpadów komunalnych
313206;Maszynista spalarni odpadów komunalnych
313206;OPERATOR SPALARNI ODPADÓW KOMUNALNYCH
313207;Aparatowy klimatyzacji
313207;Aparatowy odpylania
313207;Maszynista elektrofiltrów
313207;Maszynista pomp pyłowych
313207;Maszynista urządzeń klimatyzacyjnych
313207;Maszynista urządzeń odpylających
313207;Operator urządzeń klimatyzacyjnych
313207;OPERATOR URZĄDZEŃ KLIMATYZACYJNYCH I ODPYLAJĄCYCH
313207;Operator urządzeń odpylania i transportu pyłów
313207;Operator urządzeń pomiarowych emisji pyłów
313208;Aparatowy oczyszczalni ścieków przemysłowych
313208;Aparatowy oczyszczania ścieków
313208;Aparatowy urządzeń ściekowych
313208;Maszynista oczyszczalni ścieków
313208;Maszynista operator oczyszczalni ścieków
313208;Maszynista przepompowni ścieków
313208;Maszynista urządzeń oczyszczalni ścieków
313208;Maszynista urządzeń przepompowni ścieków
313208;Obsługiwacz biobloku
313208;Operator chemicznej oczyszczalni wód ściekowych
313208;Operator oczyszczalni ścieków
313208;Operator odmularki
313208;Operator urządzeń oczyszczalni ścieków
313208;OPERATOR URZĄDZEŃ OCZYSZCZANIA ŚCIEKÓW
313209;Aparatowy stacji uzdatniania wody
313209;Aparatowy urządzeń uzdatniania wody
313209;Aparatowy uzdatniania wody
313209;Aparatowy zmiękczalni wody
313209;Aparaturowy urządzeń oczyszczania wody
313209;Aparaturowy urządzeń uzdatniania wody
313209;Maszynista oczyszczalni wody
313209;Maszynista przygotowania wody
313209;Maszynista stacji przygotowania wody
313209;Maszynista stacji wodnej
313209;Maszynista urządzeń do uzdatniania wody
313209;Maszynista urządzeń gospodarki wodnej
313209;Maszynista urządzeń przygotowania wody
313209;Maszynista urządzeń uzdatniania wody
313209;Maszynista zmiękczalni wody
313209;Operator chlorowni
313209;Operator maszyn uzdatniania wody
313209;Operator stacji uzdatniania wody
313209;Operator urządzeń do demineralizacji wody
313209;OPERATOR URZĄDZEŃ UZDATNIANIA I DEMINERALIZACJI WODY
313209;Operator urządzeń uzdatniania wody
313209;Operator uzdatniania wody
313210;PRACOWNIK OCZYSZCZANIA TERENU Z MATERIAŁÓW WYBUCHOWYCH I NIEBEZPIECZNYCH
313290;Aparatowy instalacji odsiarczania spalin
313290;Aparatowy oczyszczania powietrza
313290;Maszynista odgazowywacza
313290;Maszynista urządzeń do odwadniania
313290;Operator stacji filtrów
313290;POZOSTALI OPERATORZY URZĄDZEŃ DO SPALANIA ODPADÓW, UZDATNIANIA WODY I POKREWNI
313290;Sterowniczy instalacji odsiarczania spalin
313301;KONTROLER (STEROWNICZY) PROCESÓW W PRODUKCJI NAWOZÓW SZTUCZNYCH
313301;Kontroler w produkcji nawozów sztucznych
313301;Sterowniczy w produkcji nawozów azotowych
313303;KONTROLER (STEROWNICZY) REAKTORÓW CHEMICZNYCH
313303;Kontroler reaktorów w przemyśle chemicznym
313304;KONTROLER (STEROWNICZY) URZĄDZEŃ DESTYLACYJNYCH I REKTYFIKACYJNYCH
313304;Kontroler procesów destylacji i rektyfikacji
313304;Kontroler systemów destylacji
313304;Kontroler systemów rektyfikacji
313304;Sterowniczy procesów destylacji i rektyfikacji
313305;KONTROLER (STEROWNICZY) URZĄDZEŃ DO OBRÓBKI CIEPLNEJ CHEMIKALIÓW
313305;Kontroler obróbki termicznej chemikaliów
313306;KONTROLER (STEROWNICZY) URZĄDZEŃ FILTRUJĄCYCH I ODDZIELAJĄCYCH
313306;Kontroler urządzeń filtracyjnych w przemyśle chemicznym
313306;Kontroler urządzeń oddzielających w przetwórstwie chemikaliów
313306;Sterowniczy urządzeń filtrujących i oddzielających
313307;KONTROLER (STEROWNICZY) URZĄDZEŃ KOKSOWNICZYCH
313307;Kontroler linii koksowniczej
313307;Sterowniczy urządzeń koksowniczych
313390;Kontroler w produkcji włókien syntetycznych
313390;POZOSTALI KONTROLERZY (STEROWNICZY) PROCESÓW W PRZEMYŚLE CHEMICZNYM
313390;Sterowniczy w produkcji włókien syntetycznych
313401;KONTROLER (STEROWNICZY) PROCESÓW PRZERÓBKI ROPY NAFTOWEJ I GAZU
313401;Kontroler procesów w przemyśle petrochemicznym
313401;Kontroler procesów w przetwórstwie gazu
313401;Sterowniczy procesów przeróbki gazu ziemnego
313401;Sterowniczy procesów przeróbki ropy naftowej
313501;KONTROLER (STEROWNICZY) URZĄDZEŃ DO CIĄGNIENIA I TŁOCZENIA METALI
313501;Kontroler linii do ciągnienia i tłoczenia metali
313501;Kontroler maszyn do ciągnienia i tłoczenia metali
313501;Sterowniczy urządzeń do ciągnienia i tłoczenia metali
313502;KONTROLER (STEROWNICZY) URZĄDZEŃ DO WYTOPU METALI
313502;Kontroler linii do wytopu metali
313502;Sterowniczy linii technologicznej wytopu metali
313503;KONTROLER (STEROWNICZY) URZĄDZEŃ OBRÓBKI CIEPLNEJ METALI
313503;Sterowniczy maszyn do obróbki cieplnej metali
313504;KONTROLER (STEROWNICZY) URZĄDZEŃ ODLEWNICZYCH
313504;Kontroler maszyn odlewniczych 
313504;Sterowniczy urządzeń odlewniczych
313505;KONTROLER (STEROWNICZY) URZĄDZEŃ WALCOWNICZYCH
313505;Kontroler maszyn walcowniczych
313505;Sterowniczy urządzeń walcowniczych
313590;POZOSTALI KONTROLERZY (STEROWNICZY) PROCESÓW METALURGICZNYCH
313901;KONTROLER (STEROWNICZY) ROBOTÓW PRZEMYSŁOWYCH
313902;KONTROLER (STEROWNICZY) URZĄDZEŃ DO PRODUKCJI PAPIERU
313902;Sterowniczy maszyn do produkcji papieru
313902;Sterowniczy maszyn papierniczych
313903;Operator manipulatorów przemysłowych
313903;OPERATOR ROBOTÓW I MANIPULATORÓW PRZEMYSŁOWYCH
313903;Operator robotów przemysłowych
313904;OPERATOR ZAUTOMATYZOWANEJ LINII PRODUKCYJNEJ
313905;OPERATOR DRUKAREK 3D
313990;POZOSTALI KONTROLERZY (STEROWNICZY) PROCESÓW PRZEMYSŁOWYCH GDZIE INDZIEJ NIESKLASYFIKOWANI
314101;LABORANT MIKROBIOLOGICZNY
314102;LABORANT BIOCHEMICZNY
314103;Laborant upraw zbóż
314103;LABORANT W HODOWLI ROŚLIN
314104;LABORANT W HODOWLI ZWIERZĄT
314190;POZOSTALI TECHNICY NAUK BIOLOGICZNYCH
314201;Inspektor do spraw nasiennictwa
314201;Inspektor inspekcji nasiennej
314201;Inspektor nasiennictwa
314201;Laborant materiału siewnego
314201;LABORANT NASIENNICTWA
314201;Technik nasiennictwa
314202;TECHNIK ARCHITEKTURY KRAJOBRAZU
314203;TECHNIK HODOWCA KONI
314204;Asystent zootechnika
314204;Doradca hodowlano żywieniowy
314204;Doradca zootechnik
314204;Inspektor nadzoru do spraw hodowli zwierząt
314204;Instruktor poradnictwa hodowlano żywieniowego
314204;Instruktor produkcji zwierzęcej
314204;TECHNIK HODOWCA ZWIERZĄT
314204;Technik produkcji zwierzęcej
314204;Technolog żywienia zwierząt
314204;Zootechnik
314205;Inspektor ogrodniczy
314205;Inspektor poletek doświadczalnych
314205;Instruktor ogrodniczej służby agrotechnicznej
314205;Instruktor ogrodniczy
314205;TECHNIK OGRODNIK
314206;TECHNIK PSZCZELARZ
314207;Agronom
314207;Agrotechnik
314207;Asystent agronoma
314207;Asystent doradztwa rolniczego
314207;Asystent rolny
314207;Inspektor agrotechniczny
314207;Inspektor do spraw doradztwa rolniczego
314207;Inspektor do spraw ochrony roślin
314207;Inspektor ochrony roślin
314207;Inspektor plantacyjny
314207;Instruktor agrotechniczny - technik
314207;Instruktor ochrony roślin
314207;Instruktor służby rolnej
314207;Instruktor urządzeń rolnych
314207;Technik łąkarstwa
314207;Technik produkcji roślinnej
314207;TECHNIK ROLNIK
314208;TECHNIK RYBACTWA ŚRÓDLĄDOWEGO
314290;Doradca do spraw rolnictwa i hodowli zwierząt
314290;Inspektor do spraw kontraktacji
314290;Inspektor kontraktacji
314290;Instruktor kontraktacyjny
314290;POZOSTALI TECHNICY ROLNICTWA I POKREWNI
314301;Inspektor do spraw leśnictwa
314301;Inspektor lasów państwowych
314301;Inspektor leśny
314301;Inspektor służby leśnej
314301;Inspektor straży leśnej
314301;Instruktor ochrony lasów
314301;Konserwator obwodu ochronnego
314301;Leśniczy
314301;Leśniczy stażysta
314301;Leśniczy szkółkarz
314301;Leśnik
314301;Podleśniczy
314301;TECHNIK LEŚNIK
314301;Technik leśny - nadzór nad szkółką leśną
314401;Brakarz artykułów spożywczych
314401;Brakarz żywności
314401;Inspektor do spraw jakości produkcji  artykułów spożywczych
314401;Inspektor kontroli jakości artykułów spożywczych
314401;KONTROLER JAKOŚCI PRODUKTÓW SPOŻYWCZYCH
314401;Technik kontroli jakości - artykuły spożywcze
314402;Laborant jakości mleka
314402;Próbobiorca mleka
314402;Technik analityk produktów mleczarskich
314402;Technik mleczarstwa
314402;TECHNIK PRZETWÓRSTWA MLECZARSKIEGO
314402;Technik serowar
314403;TECHNIK TECHNOLOGII ŻYWNOŚCI
314403;Technolog żywności
314404;Technik cukrownictwa
314404;Technik technolog cukrownictwa
314404;TECHNIK TECHNOLOGII ŻYWNOŚCI – CUKROWNICTWO
314405;Technik cukiernik
314405;Technik technolog cukiernik
314405;Technik technolog produkcji cukierniczej
314405;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRODUKCJA CUKIERNICZA
314406;Technik technolog produkcji koncentratów spożywczych
314406;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRODUKCJA KONCENTRATÓW SPOŻYWCZYCH
314407;Technik technolog ciastkarstwa
314407;Technik technolog piekarstwa
314407;Technik technolog w piekarni
314407;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRODUKCJA PIEKARSKO-CIASTKARSKA
314408;Technik chłodnictwa żywności
314408;Technik technolog przetwórstwa chłodniczego
314408;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRZECHOWALNICTWO CHŁODNICZE I TECHNOLOGIA ŻYWNOŚCI MROŻONEJ
314409;Technik browarnictwa
314409;Technik piwowar
314409;Technik produkcji brzeczki
314409;Technik przemysłu spirytusowego
314409;Technik słodownik
314409;Technik technolog browarnictwa
314409;Technik technolog gorzelnictwa
314409;Technik technolog produkcji kwasu mlekowego
314409;Technik technolog produkcji piwa
314409;Technik technolog warzelnictwa
314409;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRZETWÓRSTWO FERMENTACYJNE
314409;Technik winiarstwa
314410;Technik produkcji mączki jajecznej
314410;Technik przetwórstwa drobiu
314410;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRZETWÓRSTWO JAJCZARSKO-DROBIARSKIE
314411;Technik technolog produkcji mięsa
314411;Technik technolog przemysłu mięsnego
314411;Technik technolog przetwórstwa mięsnego
314411;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRZETWÓRSTWO MIĘSNE
314411;Technik wędliniarz
314412;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRZETWÓRSTWO MLECZARSKIE
314413;Technik przetwórstwa owoców i warzyw
314413;Technik technolog produkcji soków
314413;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRZETWÓRSTWO OWOCOWO-WARZYWNE
314414;Technik przetwórstwa rybnego
314414;Technik technolog przetwórstwa rybnego
314414;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRZETWÓRSTWO RYBNE
314415;Technik technolog produkcji margaryny
314415;Technik technolog produkcji olejów spożywczych
314415;Technik technolog produkcji tłuszczów roślinnych
314415;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRZETWÓRSTWO SUROWCÓW OLEJARSKICH
314416;Laborant artykułów zbożowych
314416;Technik technolog młynarstwa
314416;Technik technolog produkcji kasz
314416;Technik technolog produkcji pasz
314416;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRZETWÓRSTWO ZBOŻOWE
314417;Technik technolog produkcji mączki ziemniaczanej
314417;TECHNIK TECHNOLOGII ŻYWNOŚCI – PRZETWÓRSTWO ZIEMNIACZANE
314490;Kontroler urządzeń w przemyśle spożywczym
314490;POZOSTALI TECHNICY TECHNOLOGII ŻYWNOŚCI
315101;Mechanik barki
315101;MECHANIK STATKOWY ŻEGLUGI ŚRÓDLĄDOWEJ
315101;Mechanik żeglugi śródlądowej
315102;OFICER AUTOMATYK OKRĘTOWY
315102;Oficer elektromechanik okrętowy
315102;Oficer elektryk okrętowy
315102;Oficer elektryk statku morskiego
315103;OFICER MECHANIK
315104;STERMOTORZYSTA ŻEGLUGI ŚRÓDLĄDOWEJ
315105;Główny mechanik statku morskiego
315105;Mechanik na statkach dalekomorskich
315105;TECHNIK MECHANIK OKRĘTOWY
315190;POZOSTALI PRACOWNICY SŁUŻB TECHNICZNYCH ŻEGLUGI
315202;BOSMAN PORTU
315203;INSPEKTOR BEZPIECZEŃSTWA ŻEGLUGI
315203;Inspektor nadzoru żeglugi
315204;KAPITAN PORTU MORSKIEGO
315205;Kapitan drobnicowca
315205;Kapitan masowca
315205;Kapitan promu morskiego
315205;KAPITAN STATKU MORSKIEGO
315205;Kapitan tankowca
315205;Kapitan trawlera
315205;Kapitan żeglugi wielkiej
315206;Kapitan barki
315206;Kapitan śródlądowego statku wycieczkowego
315206;KAPITAN ŻEGLUGI ŚRÓDLĄDOWEJ
315206;Zastępca kierownika statku żeglugi śródlądowej
315207;Kapitan morskiego statku wycieczkowego
315207;KAPITAN ŻEGLUGI PRZYBRZEŻNEJ
315207;Kierownik morskiej łodzi patrolowej 
315208;OFICER POKŁADOWY
315208;Oficer służby administracyjno gospodarczej
315208;Oficer służby pokładowej
315208;Oficer wachtowy
315209;Oficer nawigacyjny portu
315209;OFICER PORTU
315210;OBSERWATOR RADAROWY ŻEGLUGI ŚRÓDLĄDOWEJ
315211;PILOT MORSKI
315211;Pilot okrętowy
315211;Pilot portowy
315211;Pilot statku morskiego
315211;Pilot stoczniowy
315212;PILOT ŻEGLUGI ŚRÓDLĄDOWEJ
315214;Marynarz nawigator
315214;Nawigator morski
315214;Nawigator na statku
315214;Oficer nawigator morski
315214;Oficer nawigator żeglugi
315214;Sygnalizator nawigator
315214;TECHNIK NAWIGATOR MORSK
315215;Asystent zwiadu połowowego
315215;TECHNIK RYBOŁÓWSTWA MORSKIEGO
315216;TECHNIK ŻEGLUGI ŚRÓDLĄDOWEJ
315217;SZYPER
315290;Asystent nawigacyjny
315290;Asystent pokładowy
315290;Intendent okrętowy
315290;Kapitan portu rzecznego
315290;Ochmistrz okrętowy
315290;Odbiorca techniczny paliw
315290;Oficer służby przeładunkowo przetwórczej
315290;POZOSTALI OFICEROWIE POKŁADOWI, PILOCI ŻEGLUGI I POKREWNI
315290;Radiooficer okrętowy
315290;Radiooficer w żegludze
315301;MECHANIK POKŁADOWY
315302;Nawigator fotogrametrii lotniczej
315302;NAWIGATOR LOTNICZY
315302;Nawigator pokładowy w lotnictwie
315305;OPERATOR TANKOWANIA STATKÓW POWIETRZNYCH
315306;Instruktor baloniarstwa
315306;PILOT BALONOWY
315308;Drugi pilot (pierwszy oficer)
315308;Instruktor pilotażu
315308;Inżynier lotu
315308;Kapitan samolotu (pilot dowodzący załogą)
315308;Oblatywacz
315308;PILOT SAMOLOTOWY ZAWODOWY / LINIOWY
315308;Pozostali piloci samolotów
315309;PILOT STEROWCOWY ZAWODOWY
315310;Instruktor szybownictwa
315310;PILOT SZYBOWCOWY
315311;Pilot helikoptera
315311;PILOT ŚMIGŁOWCOWY ZAWODOWY / LINIOWY
315312;PILOT WIATRAKOWCOWY ZAWODOWY
315314;Instruktor skoków spadochronowych
315314;Skoczek spadochronowy zawodowy
315314;SKOCZEK SPADOCHRONOWY
315316;TECHNIK AWIONIK
315317;TECHNIK MECHANIK LOTNICZY
315317;Technik mechanik samolotowy
315318;MECHANIK LOTNICZY OBSŁUGI TECHNICZNEJ
315319;PILOT PIONOWZLOTU
315390;Instruktor paraglidingu
315390;Instruktor paralotniarstwa
315390;Obserwator pokładowy prób w locie
315390;Operator pokładowy urządzeń specjalnych
315390;POZOSTALI PILOCI STATKÓW POWIETRZNYCH I PERSONEL POKREWNY
315390;Radiooficer w lotnictwie
315401;Dysponent lotów
315401;DYSPOZYTOR LOTNICZY
315401;Dyspozytor ruchu międzynarodowego i krajowego
315401;Nawigator portu lotniczego
315402;INFORMATOR SŁUŻBY INFORMACJI POWIETRZNEJ
315403;Inżynier kontroli lotów
315403;Kontroler lotów
315403;KONTROLER RUCHU LOTNICZEGO
315403;Kontroler statków powietrznych
315403;Kontroler wieży
315403;Koordynator ruchu lotniczego
315403;Specjalista bezpieczeństwa ruchu lotniczego
315403;Specjalista inspektor ruchu lotniczego
315403;Specjalista kontroler ruchu lotniczego
315405;Asystent nawigatora portu lotniczego
315405;INFORMATOR LOTNISKOWEJ SŁUŻBY INFORMACJI POWIETRZNEJ
315405;Nawigator przyziemia
315405;Pracownik obsługi naziemnej samolotów
