,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31009000000
2020-05-15,1380.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-16,193.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-17,318.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-18,1553.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-19,1444.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-20,1359.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-21,1248.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-22,1135.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-23,187.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-24,233.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-25,1499.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-26,1472.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-27,1411.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-28,1412.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-29,1340.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0
2020-05-30,190.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-05-31,289.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-01,2036.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-02,1843.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-03,1660.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-04,1838.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-05,1508.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-06,174.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-07,254.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-08,1793.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-09,1737.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-10,1483.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-11,169.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-12,735.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-13,121.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-14,164.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-15,1647.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-16,1459.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-17,1381.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-18,1381.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-19,1212.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-20,186.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-21,193.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-22,1554.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-23,1459.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-24,1376.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-25,1189.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-26,1157.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-27,164.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-28,151.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-29,1514.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-06-30,1793.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-07-01,1852.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-07-02,1748.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-07-03,1371.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-07-04,181.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-07-05,195.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-07-06,1728.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-07-07,1663.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-07-08,1600.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
2020-07-09,1375.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-10,1247.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-11,161.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-12,181.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-13,1283.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-14,1373.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-15,1256.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-16,1307.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-17,1097.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-18,151.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-19,177.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-20,1412.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-21,1306.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-22,1200.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-23,1143.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-24,1001.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-25,140.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-26,166.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-27,1310.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-28,1290.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-29,1178.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-30,1274.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-07-31,1199.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-08-01,231.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-08-02,193.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-08-03,1759.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-08-04,1605.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-08-05,1502.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
2020-08-06,1358.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-07,1158.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-08,182.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-09,145.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-10,1512.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-11,1379.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-12,1298.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-13,1170.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-14,874.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-15,118.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-16,147.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-17,1316.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-18,1420.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-19,1203.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-20,1194.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-21,831.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-22,54.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-23,175.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-24,1094.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-25,1201.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-26,1710.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-27,1346.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-28,1117.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-29,172.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-30,175.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-08-31,1858.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-01,1954.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-02,1812.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-03,1593.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-04,1385.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-05,198.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-06,233.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-07,1632.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-08,1782.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-09,1471.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-10,1352.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-11,1148.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-12,170.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-13,193.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-14,1530.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-15,1429.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-16,1209.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-17,1251.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
2020-09-18,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-19,162.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-20,193.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-21,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-22,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-23,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-24,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-25,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-26,257.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-27,217.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-28,1613.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-29,1616.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-09-30,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
