,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31007000000,31008000000,31009000000
2016-07-27,2.7994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28,2.7963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29,2.7935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,2.8082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02,2.8019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03,2.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04,2.7647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05,2.7807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08,2.7604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09,2.7467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10,2.7591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11,2.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12,2.7525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16,2.7606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17,2.7574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18,2.7559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19,2.7521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-22,2.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-23,2.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-24,2.7973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25,2.7926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-26,2.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29,2.8106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-30,2.8117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-31,2.8342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,2.8441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02,2.8531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,2.8527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,2.8532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-07,2.8694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-08,2.8614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-09,2.8306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-12,2.8238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-13,2.8425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-14,2.8176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-15,2.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-16,2.8144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
