,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31007000000,31008000000,31009000000
2016-05-08,125.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-09,159.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-10,162.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-11,173.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-12,162.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-13,169.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-14,139.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-15,113.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-16,134.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-17,150.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-18,176.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-19,175.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-20,173.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-21,147.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-22,128.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-23,158.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-24,169.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-25,179.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-26,131.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-27,173.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-28,178.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-29,134.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-30,162.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-31,201.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,185.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-02,175.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-03,170.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-04,184.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-05,141.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-06,168.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-07,214.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08,174.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-09,198.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-10,160.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-11,169.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-12,142.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-13,167.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-14,188.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15,237.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-16,188.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17,160.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-18,146.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-19,148.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20,250.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-21,259.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22,369.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23,373.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-24,276.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-25,188.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-26,135.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-27,236.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28,329.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-29,305.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-30,243.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,329.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-02,171.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-03,133.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-04,178.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-05,185.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-06,124.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-07,133.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-08,153.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-09,123.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-10,126.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-11,149.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-12,157.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-13,160.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-14,138.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-15,132.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-16,133.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-17,122.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-18,142.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-19,150.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,153.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,148.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,151.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-23,137.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-24,129.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-25,152.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-26,159.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-27,160.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28,159.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29,156.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-30,137.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-31,123.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,138.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02,146.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03,146.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04,142.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05,151.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-06,134.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-07,120.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08,127.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09,133.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10,141.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11,140.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12,150.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-13,122.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-14,107.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15,120.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16,138.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17,146.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18,142.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19,152.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-20,142.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-21,125.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-22,150.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-23,160.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-24,159.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25,153.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-26,145.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-27,142.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-28,131.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29,137.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-30,144.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-31,167.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,157.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02,156.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-03,144.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,129.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,154.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,171.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-07,168.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-08,163.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-09,171.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
